ano,sigla_uf,rede,escolaridade,numero_docentes,prop_docentes_rais,rem_bruta_rais_1_quartil,rem_bruta_rais_mediana,rem_bruta_rais_media,rem_bruta_rais_3_quartil,rem_bruta_rais_desvio_padrao,carga_horaria_media_semanal,rem_media_40_horas_semanais
2014,DF,estadual,sem superior,898,98.1069,3416.16,3848.44,4653.632,5605.05,1648.804,33.91258,5488.975
2014,GO,estadual,sem superior,2250,98.97778,1105.24,1331.38,1417.105,1596.7,557.267,36.48251,1553.736
2014,MS,estadual,sem superior,426,95.53991,1249.72,1753.566,1872.274,2363.04,892.124,20.30959,3687.468
2014,MT,estadual,sem superior,993,98.08661,699.1401,819.86,917.7325,1042.58,412.3462,40.0,917.7325
2014,AL,estadual,sem superior,1588,14.86146,1305.62,1392.12,1750.659,1840.24,918.6773,26.58132,2634.42
2014,BA,estadual,sem superior,5570,31.3465,1081.64,1693.79,2065.394,2873.79,1173.557,32.91287,2510.135
2014,CE,estadual,sem superior,2916,61.45405,823.1695,1099.185,1172.378,1477.949,465.7484,25.48544,1840.075
2014,MA,estadual,sem superior,1574,78.33545,800.6,953.94,1603.602,2194.69,1066.362,21.72226,2952.918
2014,PB,estadual,sem superior,3467,82.29016,843.16,876.91,1094.649,1118.16,420.4507,30.00525,1459.277
2014,PE,estadual,sem superior,2024,93.33004,1292.44,1295.15,1428.041,1351.35,375.5434,31.66355,1804.018
2014,PI,estadual,sem superior,1458,77.29767,851.85,1268.64,1496.721,2105.84,780.2518,30.21559,1981.388
2014,RN,estadual,sem superior,785,59.87261,1979.93,2231.73,2275.311,2552.07,443.0232,40.0,2275.311
2014,SE,estadual,sem superior,194,97.42268,3058.65,3446.04,3575.992,3936.89,672.7322,39.96409,3579.206
2014,AC,estadual,sem superior,1580,73.98734,980.19,1415.13,1657.218,2160.85,866.247,27.19695,2437.358
2014,AM,estadual,sem superior,480,87.70833,1511.58,1834.93,2014.948,2281.63,968.4208,30.0,2686.598
2014,AP,estadual,sem superior,1393,78.96626,2781.81,3299.56,3630.592,4152.14,1066.758,39.98012,3632.397
2014,PA,estadual,sem superior,653,96.01838,2787.95,3575.79,3735.67,4322.7,1381.936,20.08329,7440.352
2014,RO,estadual,sem superior,508,93.50394,1795.06,1843.15,1846.709,1924.49,386.1384,38.44462,1921.423
2014,RR,estadual,sem superior,1555,97.29904,1607.68,1757.0,2250.683,2845.12,794.8927,33.53862,2684.288
2014,TO,estadual,sem superior,467,93.57602,1132.79,1748.274,1743.031,2065.4,733.9301,40.0,1743.031
2014,ES,estadual,sem superior,415,97.10843,1139.2,1546.959,1649.966,2067.35,804.5797,36.83432,1791.77
2014,MG,estadual,sem superior,6032,95.35809,873.02,1400.55,1437.377,1800.22,743.0244,24.34929,2361.262
2014,RJ,estadual,sem superior,1191,92.52729,,,,,,,
2014,SP,estadual,sem superior,14958,98.99051,1464.42,1866.72,1971.583,2297.135,962.0301,38.26475,2060.991
2014,PR,estadual,sem superior,2253,96.89303,865.4,1169.74,1254.849,1597.34,582.5301,39.81199,1260.775
2014,RS,estadual,sem superior,5102,98.41239,1499.88,1974.03,2036.529,2418.4,756.1163,31.17251,2613.237
2014,SC,estadual,sem superior,4815,99.41848,1340.47,1852.59,1897.819,2438.34,684.1559,25.55808,2970.206
2015,DF,estadual,sem superior,920,97.93478,3963.42,5044.06,5344.921,6301.53,1747.314,34.78587,6146.083
2015,GO,estadual,sem superior,2262,99.4695,1158.92,1408.08,1492.501,1619.92,609.7091,39.2018,1522.89
2015,MS,estadual,sem superior,488,96.10656,1495.677,2189.924,2342.833,2941.295,1099.574,20.23923,4630.282
2015,MT,estadual,sem superior,964,98.13278,785.01,999.17,1014.776,1042.21,453.6646,40.0,1014.776
2015,AL,estadual,sem superior,1258,52.62321,918.33,1339.2,1404.633,1651.68,853.8072,33.81716,1661.444
2015,BA,estadual,sem superior,5837,25.86945,1014.52,1301.65,1889.799,2700.94,1193.761,31.99649,2362.508
2015,CE,estadual,sem superior,2608,89.80061,902.8132,1171.379,1327.072,1605.72,613.6069,28.21387,1881.446
2015,MA,estadual,sem superior,1884,86.8896,962.3,1092.5,1717.796,2234.65,1166.664,22.22321,3091.896
2015,PB,estadual,sem superior,2598,84.06467,907.16,924.43,1118.947,1099.66,383.7838,30.00297,1491.781
2015,PE,estadual,sem superior,2005,93.41646,1308.7,1308.7,1482.286,1526.975,467.4328,31.88499,1859.541
2015,PI,estadual,sem superior,1283,73.42167,1032.88,1391.4,1727.147,2468.86,857.8528,29.55253,2337.731
2015,RN,estadual,sem superior,664,68.5241,2069.24,2444.84,2519.284,2897.5,534.0818,40.0,2519.284
2015,SE,estadual,sem superior,182,99.45055,3196.19,3498.86,3625.04,4106.83,600.1627,39.99242,3625.727
2015,AC,estadual,sem superior,1584,81.37626,1056.63,1809.85,2006.683,2413.14,1445.423,27.08983,2963.006
2015,AM,estadual,sem superior,516,86.24031,1261.24,1423.41,1773.343,1862.09,916.7353,30.0,2364.457
2015,AP,estadual,sem superior,1329,63.5064,3510.59,3873.34,4266.799,4809.6,1219.462,39.98621,4268.271
2015,PA,estadual,sem superior,695,95.53957,2875.89,3939.27,4104.439,4870.59,1538.769,21.13493,7768.068
2015,RO,estadual,sem superior,512,91.79688,2021.81,2770.039,2724.472,2943.009,1024.026,38.25874,2848.47
2015,RR,estadual,sem superior,1592,96.98492,1668.58,1784.35,2382.962,3051.13,922.8906,34.23776,2784.016
2015,TO,estadual,sem superior,609,89.49097,1363.36,1823.85,2104.693,3063.85,925.9795,40.0,2104.693
2015,ES,estadual,sem superior,489,96.11452,1101.85,1699.798,1723.011,2147.797,883.0824,37.12205,1856.59
2015,MG,estadual,sem superior,7496,95.70438,870.28,1361.89,1410.469,1749.08,732.5636,24.34372,2317.59
2015,RJ,estadual,sem superior,1030,94.75728,1415.54,2041.15,2305.747,2747.33,1277.017,36.02519,2560.15
2015,SP,estadual,sem superior,12449,97.81509,1647.79,2022.84,2148.346,2478.29,1026.714,36.94994,2325.683
2015,PR,estadual,sem superior,1551,95.80916,873.83,1225.39,1331.681,1660.23,641.2213,21.28281,2502.83
2015,RS,estadual,sem superior,4926,98.98498,1642.53,2218.87,2300.696,2770.57,886.4092,34.76944,2646.802
2015,SC,estadual,sem superior,5173,99.57471,1496.94,2174.033,2170.68,2808.01,771.6109,26.55933,3269.178
2016,DF,estadual,sem superior,848,97.40566,3809.0,5212.3,5430.283,6622.71,1825.877,34.57481,6282.358
2016,GO,estadual,sem superior,2710,99.11439,1209.71,1504.03,1528.632,1661.36,566.2129,39.33334,1554.541
2016,MS,estadual,sem superior,524,95.03817,1834.82,2613.723,2794.128,3570.49,1308.048,20.08294,5565.176
2016,MT,estadual,sem superior,954,97.06499,929.28,1231.53,1228.603,1261.66,536.6063,39.98824,1228.964
2016,AL,estadual,sem superior,826,64.64891,950.0,1361.74,1393.181,1635.49,587.0637,34.71896,1605.096
2016,BA,estadual,sem superior,3745,51.61549,1014.35,1238.34,1767.011,2287.57,1141.676,31.3337,2255.732
2016,CE,estadual,sem superior,1998,89.98999,1036.826,1384.82,1495.712,1783.396,658.3803,27.54081,2172.357
2016,MA,estadual,sem superior,1968,83.94309,1122.84,1128.91,2047.562,2512.75,1512.545,22.62853,3619.434
2016,PB,estadual,sem superior,1962,87.61468,999.16,1007.91,1142.304,1100.83,310.1563,30.01282,1522.421
2016,PE,estadual,sem superior,1827,96.38752,1308.7,1308.7,1498.165,1526.98,485.6018,32.09232,1867.319
2016,PI,estadual,sem superior,1921,49.29724,968.4622,1234.53,1676.932,2030.93,958.7321,29.00188,2312.86
2016,RN,estadual,sem superior,679,72.01767,2304.3,2586.98,2717.384,3115.55,543.5057,40.0,2717.384
2016,SE,estadual,sem superior,154,100.0,3488.405,3713.47,3839.272,4127.63,680.6203,39.81557,3857.056
2016,AC,estadual,sem superior,1491,93.22602,1155.0,1602.73,1763.645,2103.58,963.9784,27.33358,2580.921
2016,AM,estadual,sem superior,538,93.6803,1741.38,2208.87,2593.83,3167.24,1207.14,30.0,3458.44
2016,AP,estadual,sem superior,1330,93.60902,2296.19,2622.84,2718.026,2851.21,755.6488,39.97002,2720.065
2016,PA,estadual,sem superior,401,95.7606,3440.935,4203.71,4376.019,5195.09,1491.19,20.69881,8456.563
2016,RO,estadual,sem superior,429,95.5711,2387.14,2638.2,2601.175,2718.04,815.7285,38.13763,2728.198
2016,RR,estadual,sem superior,1642,95.73691,1967.78,2644.34,2716.51,3321.31,900.4361,34.43824,3155.225
2016,TO,estadual,sem superior,579,94.12781,1338.07,1790.0,2003.071,2828.826,869.0651,40.0,2003.071
2016,ES,estadual,sem superior,295,97.28814,1387.57,2037.62,2022.524,2499.59,873.0812,35.67741,2267.568
2016,MG,estadual,sem superior,7614,95.69215,1146.62,1770.97,1833.777,2267.79,932.5328,24.3633,3010.72
2016,RJ,estadual,sem superior,1285,95.5642,1189.92,1775.22,2140.584,2493.47,1311.702,35.56976,2407.195
2016,SP,estadual,sem superior,11516,97.78569,1640.29,2030.555,2123.466,2490.33,905.6618,37.2252,2281.751
2016,PR,estadual,sem superior,1994,87.41224,979.68,1305.44,1423.976,1769.28,633.6805,24.82508,2294.416
2016,RS,estadual,sem superior,4418,99.36623,1711.89,2270.97,2373.151,2806.33,896.1421,35.1853,2697.889
2016,SC,estadual,sem superior,3914,93.51048,1490.424,1966.306,2043.344,2634.44,730.8702,25.77433,3171.13
2017,DF,estadual,sem superior,820,99.14634,5061.8,5511.85,5861.248,6405.86,1562.407,33.37251,7025.241
2017,GO,estadual,sem superior,2784,99.8204,1454.5,1819.17,1820.671,2041.79,607.7148,39.14932,1860.233
2017,MS,estadual,sem superior,548,97.44526,1998.0,2933.592,3104.952,3999.107,1454.124,20.04067,6197.3
2017,MT,estadual,sem superior,965,98.13472,1151.85,1441.7,1469.161,1498.23,622.7479,40.0,1469.161
2017,AL,estadual,sem superior,678,64.15929,1211.158,1496.45,1665.297,1957.973,849.8773,34.59711,1925.36
2017,BA,estadual,sem superior,4019,53.6203,989.92,1159.14,1564.765,1614.1,967.3297,30.87545,2027.196
2017,CE,estadual,sem superior,1995,90.62657,1032.456,1374.467,1571.822,1844.26,753.634,26.77059,2348.58
2017,MA,estadual,sem superior,1463,88.10663,1179.9,1437.386,2132.071,2753.07,1363.392,23.4122,3642.666
2017,PB,estadual,sem superior,2411,64.70344,1131.16,1168.66,1335.925,1304.91,600.6701,30.01634,1780.264
2017,PE,estadual,sem superior,1942,93.76931,1319.51,1319.51,1575.326,1656.14,595.1075,32.72465,1925.553
2017,PI,estadual,sem superior,2771,44.0996,1007.39,1314.07,1761.479,2053.681,986.2215,28.0914,2508.211
2017,RN,estadual,sem superior,640,73.4375,2459.32,2740.03,2891.188,3107.905,627.8098,30.30183,3816.52
2017,SE,estadual,sem superior,159,96.22642,3649.74,3951.06,4016.042,4277.45,654.6682,39.96409,4019.651
2017,AC,estadual,sem superior,2713,52.37744,1182.27,1882.236,1980.693,2506.669,922.1171,27.37895,2893.745
2017,AM,estadual,sem superior,527,92.97913,1261.23,1509.745,1847.534,1997.21,970.7634,30.0,2463.378
2017,AP,estadual,sem superior,1173,93.17988,1234.71,1406.56,1602.653,2105.28,660.1396,39.91782,1605.952
2017,PA,estadual,sem superior,394,96.19289,3551.82,4326.66,4350.225,4999.24,1372.174,20.63773,8431.596
2017,RO,estadual,sem superior,389,96.14396,2218.25,2738.892,2654.116,2996.84,657.5028,38.90822,2728.591
2017,RR,estadual,sem superior,1463,98.22283,2864.6,3242.68,3502.549,3822.77,1010.833,32.72197,4281.588
2017,TO,estadual,sem superior,644,97.82609,1425.9,1903.03,2261.414,3500.38,979.1533,39.99162,2261.888
2017,ES,estadual,sem superior,292,97.60274,1365.495,2115.126,2116.854,2772.26,943.7116,31.82213,2660.857
2017,MG,estadual,sem superior,6867,96.38852,1407.31,2065.9,2117.925,2580.28,1034.747,24.29587,3486.889
2017,RJ,estadual,sem superior,981,94.29154,1297.29,1915.3,2278.793,2675.97,1343.912,27.07861,3366.188
2017,SP,estadual,sem superior,10349,97.16881,1843.28,2232.75,2283.907,2608.07,857.3632,36.17186,2525.617
2017,PR,estadual,sem superior,1040,83.36538,982.28,1237.09,1427.643,1776.55,710.5068,25.54337,2235.638
2017,RS,estadual,sem superior,4309,98.12021,1764.49,2319.42,2401.794,2843.23,889.4225,35.4275,2711.784
2017,SC,estadual,sem superior,3133,90.77561,1399.632,1693.476,1860.43,2381.597,718.2185,23.59598,3153.809
2014,DF,privada,sem superior,1782,87.87879,973.3857,1424.35,1710.56,2022.55,1090.188,29.9865,2281.773
2014,GO,privada,sem superior,4364,73.09808,888.04,1077.94,1366.203,1557.6,876.1371,33.27802,1642.169
2014,MS,privada,sem superior,968,74.48347,909.88,1265.2,1541.525,1884.15,861.1987,31.5679,1953.282
2014,MT,privada,sem superior,1124,68.23843,1027.16,1267.29,1422.19,1658.48,623.7677,29.77263,1910.734
2014,AL,privada,sem superior,3667,57.15844,744.11,818.52,1041.162,1120.38,593.6051,32.24674,1291.495
2014,BA,privada,sem superior,14538,51.05241,727.44,811.12,1089.668,1249.06,678.8555,33.63508,1295.871
2014,CE,privada,sem superior,8763,53.69166,724.0,745.93,959.7033,1021.09,596.9294,34.16673,1123.553
2014,MA,privada,sem superior,5836,31.23715,740.75,860.76,1082.519,1177.489,686.9039,33.60242,1288.621
2014,PB,privada,sem superior,4826,42.27103,699.89,755.01,916.3631,876.9,547.4089,29.493,1242.821
2014,PE,privada,sem superior,13153,50.73367,746.12,840.54,1069.579,1167.21,608.6851,33.46233,1278.546
2014,PI,privada,sem superior,2255,44.30155,753.0,790.0,1062.213,1195.278,664.4735,30.74174,1382.112
2014,RN,privada,sem superior,3388,60.89138,724.0,767.53,920.602,989.95,510.6398,35.57253,1035.183
2014,SE,privada,sem superior,1955,67.05882,704.35,746.13,882.0034,926.4478,559.4981,34.12642,1033.807
2014,AC,privada,sem superior,154,70.77922,1397.13,1761.696,2123.656,2312.826,1444.896,33.33825,2548.011
2014,AM,privada,sem superior,1310,77.55725,900.0,1312.24,1617.595,1857.45,1036.556,37.71624,1715.542
2014,AP,privada,sem superior,318,59.74843,820.77,1108.05,1236.838,1413.88,541.6032,34.2558,1444.238
2014,PA,privada,sem superior,3632,49.94493,893.0,973.02,1342.461,1502.46,912.9016,30.83753,1741.334
2014,RO,privada,sem superior,535,71.21495,856.04,1193.52,1466.226,1784.456,840.874,33.43319,1754.216
2014,RR,privada,sem superior,246,76.01626,832.5,1019.57,1331.28,1560.0,709.3972,38.28203,1391.023
2014,TO,privada,sem superior,587,65.24702,883.19,1282.05,1408.765,1670.33,666.2153,33.00584,1707.292
2014,ES,privada,sem superior,1117,76.36526,956.095,1219.87,1441.679,1663.53,804.6779,32.15811,1793.238
2014,MG,privada,sem superior,14103,66.02141,1018.413,1357.28,1600.446,1731.716,982.4337,33.75354,1896.626
2014,RJ,privada,sem superior,26661,77.51772,906.25,1050.195,1347.803,1374.58,966.8544,32.57229,1655.153
2014,SP,privada,sem superior,27367,80.78708,1130.85,1649.02,1829.724,1984.43,1118.272,35.4741,2063.166
2014,PR,privada,sem superior,6399,80.88764,907.58,1115.59,1324.927,1496.215,704.7233,32.12816,1649.553
2014,RS,privada,sem superior,9585,78.56025,936.68,1147.57,1343.182,1519.67,687.3115,33.8241,1588.432
2014,SC,privada,sem superior,4058,82.40513,1011.51,1266.81,1484.802,1757.84,782.479,32.25642,1841.248
2015,DF,privada,sem superior,2052,88.59649,1220.29,1662.41,2066.855,2405.79,1384.852,29.44666,2807.592
2015,GO,privada,sem superior,4531,75.30347,1007.77,1210.42,1531.478,1752.22,947.6082,32.72158,1872.132
2015,MS,privada,sem superior,1165,74.16309,1026.69,1395.879,1710.192,2140.12,905.5853,31.82229,2149.678
2015,MT,privada,sem superior,1156,71.36678,1169.54,1385.2,1608.804,1884.98,767.7544,29.80752,2158.924
2015,AL,privada,sem superior,4053,58.08043,808.0,890.92,1146.885,1285.73,658.1918,32.8392,1396.971
2015,BA,privada,sem superior,14707,51.87326,799.15,917.606,1209.836,1431.9,724.328,33.15084,1459.795
2015,CE,privada,sem superior,9081,56.61271,788.0,812.07,1089.176,1214.72,684.1574,33.93215,1283.945
2015,MA,privada,sem superior,6447,34.29502,804.89,962.8,1162.162,1282.93,659.8512,32.64243,1424.112
2015,PB,privada,sem superior,4866,42.27291,782.67,833.58,989.7208,972.02,563.89,29.90555,1323.795
2015,PE,privada,sem superior,13161,52.9823,812.07,919.26,1174.46,1291.373,642.2033,32.87916,1428.82
2015,PI,privada,sem superior,2330,50.25751,812.07,853.66,1113.494,1196.76,666.8579,31.61871,1408.652
2015,RN,privada,sem superior,3652,63.17087,788.0,851.0,1040.739,1168.77,562.0988,35.66085,1167.374
2015,SE,privada,sem superior,1977,67.42539,788.0,814.14,998.9602,1074.16,552.834,34.57961,1155.548
2015,AC,privada,sem superior,162,70.98765,1300.335,1741.25,2053.657,2458.89,1206.921,33.12381,2479.977
2015,AM,privada,sem superior,1353,75.83149,957.36,1417.75,1770.466,1998.98,1205.705,36.64819,1932.392
2015,AP,privada,sem superior,363,59.50413,897.11,1158.95,1370.646,1578.5,664.2145,35.11622,1561.269
2015,PA,privada,sem superior,3738,50.88283,960.97,1051.23,1495.137,1645.51,1050.835,31.18318,1917.876
2015,RO,privada,sem superior,568,67.60563,1002.299,1346.98,1647.608,2016.58,888.881,32.67423,2017.013
2015,RR,privada,sem superior,279,84.58781,968.4373,1203.05,1446.001,1666.665,683.0055,37.13481,1557.569
2015,TO,privada,sem superior,660,64.69697,1034.25,1412.98,1607.056,1849.22,1066.568,32.23718,1994.041
2015,ES,privada,sem superior,1152,78.81944,1040.78,1408.574,1642.857,1934.6,890.4131,31.07594,2114.636
2015,MG,privada,sem superior,13627,68.94401,1112.76,1487.994,1711.507,1894.7,995.0604,33.44346,2047.045
2015,RJ,privada,sem superior,26820,77.93438,992.2,1156.12,1498.411,1554.66,1074.002,32.48974,1844.781
2015,SP,privada,sem superior,28253,82.8443,1253.63,1852.62,2008.24,2167.22,1219.795,35.17404,2283.775
2015,PR,privada,sem superior,7035,81.02345,998.11,1246.66,1501.034,1710.51,819.7662,31.69262,1894.49
2015,RS,privada,sem superior,10256,80.65523,1054.75,1329.39,1501.341,1706.87,726.3608,33.84114,1774.575
2015,SC,privada,sem superior,4451,83.37452,1126.91,1417.81,1607.703,1901.72,778.2387,32.11753,2002.275
2016,DF,privada,sem superior,1871,89.25708,1360.278,1817.99,2296.559,2751.14,1598.589,29.38718,3125.933
2016,GO,privada,sem superior,4386,75.67259,1110.0,1353.44,1673.46,1899.3,1017.674,32.59995,2053.328
2016,MS,privada,sem superior,1134,75.92593,1105.09,1525.821,1838.0,2289.92,962.6153,30.95636,2374.956
2016,MT,privada,sem superior,1104,72.19203,1256.88,1572.55,1828.568,2101.4,912.1981,29.75097,2458.499
2016,AL,privada,sem superior,4207,58.30758,892.22,989.51,1206.041,1319.53,661.5594,31.82137,1516.013
2016,BA,privada,sem superior,15884,53.87812,882.64,994.15,1316.362,1536.31,798.8954,32.72767,1608.868
2016,CE,privada,sem superior,8983,58.53278,880.0,906.88,1190.546,1356.54,714.4232,33.48588,1422.147
2016,MA,privada,sem superior,6573,33.91146,890.02,1047.48,1253.813,1359.51,690.3445,32.76604,1530.625
2016,PB,privada,sem superior,4923,45.3179,872.02,933.82,1076.666,1044.9,577.7682,29.80287,1445.05
2016,PE,privada,sem superior,13555,54.70306,906.88,1007.155,1276.66,1398.11,685.1026,32.64575,1564.259
2016,PI,privada,sem superior,2353,50.70123,906.81,944.13,1257.957,1347.04,823.9716,31.09096,1618.422
2016,RN,privada,sem superior,3524,65.29512,880.0,946.96,1158.813,1275.18,696.9758,34.8273,1330.924
2016,SE,privada,sem superior,2031,67.99606,880.0,926.44,1101.924,1270.33,555.1207,33.96305,1297.792
2016,AC,privada,sem superior,158,72.78481,1340.855,1763.94,2064.932,2618.54,1141.241,34.5174,2392.917
2016,AM,privada,sem superior,1244,73.3119,1008.11,1465.27,1761.424,1987.72,1126.342,36.00944,1956.625
2016,AP,privada,sem superior,335,67.76119,964.68,1277.1,1477.892,1750.77,748.6968,35.00892,1688.59
2016,PA,privada,sem superior,3550,50.73239,1033.19,1132.05,1543.462,1782.095,1003.535,31.40389,1965.951
2016,RO,privada,sem superior,526,73.0038,1080.9,1446.09,1818.186,2175.031,1027.296,32.96259,2206.364
2016,RR,privada,sem superior,231,86.14719,1029.94,1344.36,1673.751,2203.07,794.1914,35.31379,1895.861
2016,TO,privada,sem superior,652,66.10429,1018.31,1457.9,1684.301,2083.99,1073.863,32.1005,2098.784
2016,ES,privada,sem superior,1089,78.23691,1153.38,1544.97,1843.643,2163.39,1006.202,30.50534,2417.469
2016,MG,privada,sem superior,13312,69.44111,1179.75,1595.16,1779.883,1983.57,1022.16,33.10892,2150.336
2016,RJ,privada,sem superior,27315,77.72286,1086.32,1253.54,1597.824,1657.85,1107.548,32.55617,1963.16
2016,SP,privada,sem superior,26050,83.47025,1359.18,1996.98,2191.663,2411.62,1345.234,34.64349,2530.534
2016,PR,privada,sem superior,6653,83.2707,1102.15,1394.709,1666.169,1909.53,925.6423,32.09121,2076.792
